transaction_id,timestamp,amount_kes,hour_of_day,is_fraud,transaction_type,day_of_week,day_of_month,user_id,user_avg_amount,amount_deviation,time_diff,is_night,is_large_tx,is_weekend
TXN0004385,2024-04-04 13:00:00,2682.94,13,0,send_money,3,4,USER01103,3243.763948394974,0.8271070406733907,147600.0,0,0,0
TXN0008916,2024-12-13 13:00:00,10369.23,13,0,buy_goods,4,13,USER01718,2589.207630289402,4.004788908659676,20138400.0,0,0,0
TXN0008563,2024-03-24 17:00:00,6721.05,17,0,withdraw,6,24,USER01698,2318.6104026191124,2.8987405527068595,2484000.0,0,0,1
TXN0004389,2024-04-05 08:00:00,6854.08,8,0,send_money,4,5,USER01773,2058.668894793269,3.329374634908585,,0,0,0
TXN0000324,2024-09-01 19:00:00,2356.09,19,0,send_money,6,1,USER00372,1997.4922617229372,1.1795239687025143,237600.0,0,0,1
TXN0002244,2024-02-14 17:00:00,3881.06,17,0,buy_goods,2,14,USER00246,2053.81921610679,1.8896794662175374,2869200.0,0,0,0
TXN0004785,2024-06-08 12:00:00,431.79,12,0,buy_goods,5,8,USER01282,1852.884442339569,0.23303665902380544,6904800.0,0,0,1
TXN0006300,2024-02-05 16:00:00,2983.79,16,0,withdraw,0,5,USER01778,3299.399243874002,0.904343421166749,,0,0,0
TXN0006164,2024-11-05 11:00:00,7214.18,11,0,paybill,1,5,USER00580,643.9043722458273,11.203806513750148,1630800.0,0,0,0
TXN0000181,2024-06-14 09:00:00,1125.14,9,0,buy_goods,4,14,USER01264,2691.5420492173625,0.41802802238484976,6573600.0,0,0,0
TXN0006016,2024-04-23 09:00:00,9811.61,9,0,paybill,1,23,USER00286,3323.447010179362,2.9522390367435047,7513200.0,0,0,0
TXN0007897,2024-08-14 13:00:00,1507.74,13,0,paybill,2,14,USER01257,836.3921931371592,1.8026710583521037,1378800.0,0,0,0
TXN0006888,2024-06-17 09:00:00,677.54,9,0,deposit,0,17,USER00718,2805.807088097395,0.24147775621289658,1191600.0,0,0,0
TXN0007032,2024-04-02 14:00:00,3541.61,14,0,send_money,1,2,USER00381,2208.6473933314383,1.6035198785886653,7599600.0,0,0,0
TXN0000713,2024-02-12 12:00:00,1412.32,12,0,buy_goods,0,12,USER01023,3753.9269500667247,0.3762246891817904,,0,0,0
TXN0000489,2024-02-05 17:00:00,940.91,17,0,paybill,0,5,USER01544,4852.353861312647,0.1939079520769879,,0,0,0
TXN0006872,2024-03-11 14:00:00,1370.54,14,0,paybill,0,11,USER01275,1996.0327401676877,0.6866320238238478,2080800.0,0,0,0
TXN0005302,2024-10-05 16:00:00,314.75,16,0,send_money,5,5,USER00236,2816.7759742827175,0.11174122573952656,17820000.0,0,0,1
TXN0005415,2024-11-06 12:00:00,16747.17,12,0,paybill,2,6,USER01249,4893.36243284612,3.4224258329173796,5806800.0,0,1,0
TXN0005596,2024-01-22 12:00:00,3214.45,12,0,buy_goods,0,22,USER01405,3176.0322973536727,1.0120961309739631,,0,0,0
TXN0005333,2024-07-14 11:00:00,940.92,11,0,buy_goods,6,14,USER00832,2657.5927857719926,0.354049726894738,1119600.0,0,0,1
TXN0005172,2024-04-01 07:00:00,3280.19,7,0,paybill,0,1,USER00982,4872.067849795362,0.6732644333222444,3070800.0,0,0,0
TXN0007283,2024-03-17 14:00:00,14159.51,14,0,withdraw,6,17,USER01277,1917.1270012411192,7.385796554340608,,0,0,1
TXN0006414,2024-12-17 10:00:00,1074.69,10,0,buy_goods,1,17,USER00715,2079.375224095773,0.5168331273483047,10429200.0,0,0,0
TXN0003171,2024-02-07 11:00:00,1338.09,11,0,paybill,2,7,USER00781,721.9621011513236,1.85340753741246,,0,0,0
TXN0007482,2024-10-29 12:00:00,1872.8700220483338,12,0,buy_goods,1,29,USER01919,3254.2776192237666,0.5755102179927305,86400.0,0,0,0
TXN0004489,2024-08-30 14:00:00,2575.911567182133,14,0,paybill,4,30,USER00660,1553.2782455404567,1.6583709805874833,2955600.0,0,0,0
TXN0005693,2024-04-20 14:00:00,1540.36,14,0,send_money,5,20,USER00489,3753.2933513468524,0.41040224032775074,1573200.0,0,0,1
TXN0007936,2024-10-17 13:00:00,6420.49,13,0,buy_goods,3,17,USER01387,329.78775184701465,19.468552012745466,8985600.0,0,0,0
TXN0001581,2024-09-16 12:00:00,479.11,12,0,paybill,0,16,USER00126,1543.6102268987388,0.3103827583227263,16855200.0,0,0,0
TXN0006229,2024-11-01 12:00:00,5716.45,12,0,buy_goods,4,1,USER01484,3734.668767058489,1.530644444407424,4593600.0,0,0,0
TXN0003607,2024-07-31 11:00:00,15570.833212390684,11,0,withdraw,2,31,USER01181,3936.5562039424,3.9554454212534136,,0,1,0
TXN0001913,2024-08-12 12:00:00,655.46,12,0,paybill,0,12,USER00481,2298.9494593209506,0.2851128359270698,17002800.0,0,0,0
TXN0004133,2024-07-02 14:00:00,932.61,14,0,withdraw,1,2,USER00706,3145.088946841485,0.2965289744624206,4928400.0,0,0,0
TXN0007983,2024-11-25 10:00:00,3719.1401612011664,10,0,buy_goods,0,25,USER00295,3029.7021741890335,1.2275596568156657,10972800.0,0,0,0
TXN0009140,2024-02-02 12:00:00,1917.19,12,0,buy_goods,4,2,USER00888,4519.251559100279,0.4242273250178811,,0,0,0
TXN0007092,2024-04-13 15:00:00,6125.39,15,0,send_money,5,13,USER00602,2463.5247895109233,2.4864332707673125,,0,0,1
TXN0004299,2024-02-21 14:00:00,1891.41,14,0,buy_goods,2,21,USER01868,4871.624902307174,0.3882503349353188,2340000.0,0,0,0
TXN0002828,2024-03-20 12:00:00,539.3,12,0,paybill,2,20,USER01530,619.5290285639196,0.870499968742559,,0,0,0
TXN0009804,2024-10-10 02:00:00,49707.66,2,1,withdraw,3,10,USER00809,435.56476695778144,144.93199835964458,26.29024230090043,1,1,0
TXN0007859,2024-12-04 10:00:00,596.98,10,0,send_money,2,4,USER00284,3155.5427985986134,0.1891845676329032,1015200.0,0,0,0
TXN0006032,2024-12-23 16:00:00,650.43,16,0,send_money,0,23,USER00103,2220.0162738861127,0.29298433874154883,4582800.0,0,0,0
TXN0001000,2024-08-05 10:00:00,4701.87,10,0,deposit,0,5,USER00656,298.37498585832236,15.758257973517233,5918400.0,0,0,0
TXN0006775,2024-02-26 11:00:00,1509.5140592944492,11,0,send_money,0,26,USER01757,4125.08802804642,0.3659349931519722,1882800.0,0,0,0
TXN0008923,2024-03-19 16:00:00,85.48,16,0,send_money,1,19,USER00157,1103.9828412428708,0.07742873965664727,1238400.0,0,0,0
TXN0000080,2024-05-16 17:00:00,847.69,17,0,paybill,3,16,USER00175,3396.2102956449958,0.24959879577745933,5896800.0,0,0,0
TXN0008876,2024-07-05 09:00:00,123.01,9,0,buy_goods,4,5,USER00852,4214.523794349051,0.029187164672064538,4320000.0,0,0,0
TXN0003281,2024-02-28 10:00:00,2328.0170638101868,10,0,paybill,2,28,USER00418,2933.4195567410598,0.7936188529391762,169200.0,0,0,0
TXN0002983,2024-10-23 16:00:00,2372.15,16,0,paybill,2,23,USER00210,3528.3298259201915,0.6723152644555676,2437200.0,0,0,0
TXN0008544,2024-07-22 12:00:00,9843.0,12,0,send_money,0,22,USER01752,3714.563158599952,2.6498405276032253,7070400.0,0,0,0
TXN0004411,2024-10-10 07:00:00,297.74,7,0,paybill,3,10,USER01110,814.1039615361159,0.3657272462330248,14241600.0,0,0,0
TXN0002749,2024-06-16 14:00:00,2238.34,14,0,send_money,6,16,USER01104,4593.787754557026,0.48725368249318274,104400.0,0,0,1
TXN0007817,2024-12-10 18:00:00,239.23,18,0,buy_goods,1,10,USER00216,4111.172774477498,0.058190208274670356,4161600.0,0,0,0
TXN0000366,2024-01-05 19:00:00,257.2,19,0,buy_goods,4,5,USER01909,3625.464705523636,0.07094262967396668,,0,0,0
TXN0007210,2024-12-28 13:00:00,3930.8064833901803,13,0,buy_goods,5,28,USER01364,1601.3139197329624,2.4547382215010582,12286800.0,0,0,1
TXN0001191,2024-01-08 14:00:00,163.68,14,0,buy_goods,0,8,USER01462,1513.8212401218848,0.10812373063732503,,0,0,0
TXN0003699,2024-06-24 11:00:00,891.31,11,0,send_money,0,24,USER01809,1071.999738098621,0.8314460986538057,,0,0,0
TXN0000606,2024-03-16 10:00:00,734.46,10,0,send_money,5,16,USER00418,2933.4195567410598,0.2503767312494374,1468800.0,0,0,1
TXN0002047,2024-08-28 15:00:00,971.891756543096,15,0,deposit,2,28,USER00544,1220.1878376316708,0.7965099524590359,8035200.0,0,0,0
TXN0002370,2024-03-22 14:00:00,3311.77,14,0,buy_goods,4,22,USER00414,1314.997646571791,2.5184607810012514,2084400.0,0,0,0
TXN0009741,2024-01-14 23:00:00,36161.07,23,1,paybill,6,14,USER00709,4722.60881530671,22.232560495533072,30.947503853968808,1,1,1
TXN0004094,2024-09-11 11:00:00,2026.44,11,0,deposit,2,11,USER00308,1044.6010574276745,1.939917622704786,4150800.0,0,0,0
TXN0005390,2024-07-17 09:00:00,2407.34,9,0,withdraw,2,17,USER01378,2390.0315856598318,1.0072419186608321,1202400.0,0,0,0
TXN0008814,2024-06-30 14:00:00,64851.97925049146,14,0,buy_goods,6,30,USER00340,2634.831725794156,24.61332866748621,331200.0,0,1,1
TXN0003405,2024-08-06 16:00:00,3114.63,16,0,send_money,1,6,USER01482,1178.8063832843768,2.6421896285648314,1440000.0,0,0,0
TXN0005267,2024-10-11 13:00:00,124.51,13,0,buy_goods,4,11,USER01466,1107.933701823977,0.1123803705898835,19854000.0,0,0,0
TXN0001035,2024-02-16 15:00:00,336.94,15,0,withdraw,4,16,USER01248,4073.710005482407,0.08271084577609734,,0,0,0
TXN0002103,2024-08-11 15:00:00,1258.81,15,0,buy_goods,6,11,USER00150,3841.200856981314,0.32771262083630315,1026000.0,0,0,1
TXN0003266,2024-06-09 13:00:00,515.51,13,0,send_money,6,9,USER01329,692.6783756829393,0.7442270729062938,3949200.0,0,0,1
TXN0002416,2024-10-10 12:00:00,2781.38,12,0,buy_goods,3,10,USER01597,2231.1748765017437,1.2465988342253667,11750400.0,0,0,0
TXN0007431,2024-02-17 13:00:00,2289.22,13,0,send_money,5,17,USER01088,2469.6125854188276,0.9269551076618624,,0,0,1
TXN0005072,2024-08-19 13:00:00,1112.74,13,0,send_money,0,19,USER00231,1870.1310569487584,0.5950064279535084,12103200.0,0,0,0
TXN0007091,2024-03-08 18:00:00,297.05,18,0,send_money,4,8,USER00587,4714.274852292446,0.06301075124110578,1746000.0,0,0,0
TXN0007277,2024-04-16 09:00:00,1653.91,9,0,send_money,1,16,USER01019,1628.456204062736,1.0156306297177418,2487600.0,0,0,0
TXN0002038,2024-07-03 10:00:00,1345.88,10,0,deposit,2,3,USER00948,3071.6186849714272,0.4381663669989427,5004000.0,0,0,0
TXN0008424,2024-08-22 09:00:00,2071.91,9,0,send_money,3,22,USER01240,3009.7058511763667,0.6884094667225297,4143600.0,0,0,0
TXN0007012,2024-05-29 11:00:00,2184.354260154311,11,0,send_money,2,29,USER01244,3662.128557863548,0.5964712122036052,399600.0,0,0,0
TXN0008584,2024-07-31 13:00:00,23066.14118387882,13,0,send_money,2,31,USER01734,2782.5963004459068,8.289431413454588,13647600.0,0,1,0
TXN0004251,2024-10-20 08:00:00,764.2,8,0,send_money,6,20,USER01417,3430.7779120434357,0.2227483152778106,514800.0,0,0,1
TXN0003215,2024-05-04 09:00:00,5886.89,9,0,send_money,5,4,USER01044,581.2191385010614,10.12852057002464,504000.0,0,0,1
TXN0005304,2024-07-25 12:00:00,6273.9983702618965,12,0,send_money,3,25,USER01705,1928.0941476311284,3.2539896342562837,10792800.0,0,0,0
TXN0006104,2024-04-20 09:00:00,720.36,9,0,send_money,5,20,USER00603,801.1641257830503,0.8991416075899891,1688400.0,0,0,1
TXN0002078,2024-08-22 20:00:00,680.63,20,0,paybill,3,22,USER01377,4146.885066051595,0.16413042299434968,1598400.0,0,0,0
TXN0000820,2024-02-14 16:00:00,17947.85,16,0,buy_goods,2,14,USER00026,1156.0770002185473,15.524787705842343,1483200.0,0,1,0
TXN0005245,2024-12-26 14:00:00,823.9323491889746,14,0,withdraw,3,26,USER01507,3078.2386032707573,0.2676635749787271,3967200.0,0,0,0
TXN0004274,2024-12-09 14:00:00,4675.51,14,0,send_money,0,9,USER00825,3999.342848343005,1.1690695640002815,6897600.0,0,0,0
TXN0008277,2024-08-23 12:00:00,418.01,12,0,send_money,4,23,USER01088,2469.6125854188276,0.16926136612196954,16239600.0,0,0,0
TXN0000089,2024-05-05 13:00:00,2644.78,13,0,send_money,6,5,USER00531,2130.0680621231973,1.2416410757146188,2844000.0,0,0,1
TXN0008499,2024-06-22 11:00:00,1661.33,11,0,send_money,5,22,USER00830,2256.752651125964,0.7361595428595645,3369600.0,0,0,1
TXN0001692,2024-10-13 12:00:00,135.16,12,0,send_money,6,13,USER01820,2987.929173114724,0.04523534266346226,8827200.0,0,0,1
TXN0005086,2024-02-24 16:00:00,2154.28,16,0,buy_goods,5,24,USER00176,4201.332187365966,0.5127611681071642,4323600.0,0,0,1
TXN0005145,2024-05-30 17:00:00,2402.0358275208678,17,0,send_money,3,30,USER01618,1169.6468201796504,2.053641993530945,1386000.0,0,0,0
TXN0005953,2024-12-12 14:00:00,2128.88,14,0,send_money,3,12,USER01284,4051.6717856548844,0.5254324912342085,1641600.0,0,0,0
TXN0007480,2024-08-24 12:00:00,228.68,12,0,send_money,5,24,USER01940,1666.995708075936,0.13718091707863175,3628800.0,0,0,1
TXN0009573,2024-11-25 08:00:00,1736.1013143264604,8,0,withdraw,0,25,USER01239,4506.941316572812,0.3852061059553875,9997200.0,0,0,0
TXN0004579,2024-05-12 14:00:00,2045.46,14,0,send_money,6,12,USER00551,3143.6776621963872,0.6506583116320209,6649200.0,0,0,1
TXN0000301,2024-07-13 13:00:00,4369.15,13,0,send_money,5,13,USER01517,3254.781735571517,1.3423787998591579,4680000.0,0,0,1
TXN0003358,2024-08-25 16:00:00,6870.093543343008,16,0,buy_goods,6,25,USER01690,3334.9826411978793,2.060008786395172,766800.0,0,0,1
TXN0008378,2024-05-27 14:00:00,4433.509116084885,14,0,send_money,0,27,USER01571,3217.176394542119,1.3780746133803083,3582000.0,0,0,0
TXN0000371,2024-02-07 07:00:00,4639.75,7,0,buy_goods,2,7,USER01317,608.3570801077788,7.626688587528241,1274400.0,0,0,0
TXN0005716,2024-04-27 10:00:00,18499.808423467723,10,0,send_money,5,27,USER01837,251.36283233832995,73.59802661105961,3621600.0,0,1,1
TXN0002919,2024-02-10 11:00:00,52137.91,11,0,send_money,5,10,USER01642,1596.8031041574554,32.651433269545336,2232000.0,0,1,1
TXN0009543,2024-12-14 13:00:00,1557.92,13,0,send_money,5,14,USER00278,4000.6319877614064,0.38941847307273814,1119600.0,0,0,1
TXN0006402,2024-10-24 10:00:00,1697.76,10,0,withdraw,3,24,USER00377,3244.5823319425344,0.5232599534571063,5799600.0,0,0,0
TXN0006675,2024-11-19 17:00:00,966.58,17,0,paybill,1,19,USER01399,4398.857575868893,0.21973432495346804,20750400.0,0,0,0
TXN0004744,2024-06-19 10:00:00,5078.76,10,0,send_money,2,19,USER00710,3996.0496786966514,1.2709451604356643,11300400.0,0,0,0
TXN0008220,2024-10-22 17:00:00,771.32,17,0,buy_goods,1,22,USER00953,3155.4064596147305,0.24444394402811004,720000.0,0,0,0
TXN0000804,2024-12-28 12:00:00,7286.825042039185,12,0,send_money,5,28,USER00449,2158.571259149676,3.3757630243393857,846000.0,0,0,1
TXN0005926,2024-05-30 16:00:00,1516.4667452788826,16,0,paybill,3,30,USER00419,1970.5902881710294,0.7695494869643177,,0,0,0
TXN0004304,2024-04-25 16:00:00,3877.059877128493,16,0,deposit,3,25,USER00114,4092.6676688918883,0.9473185195557859,9792000.0,0,0,0
TXN0001609,2024-05-19 13:00:00,8384.35,13,0,send_money,6,19,USER00344,777.2672741565888,10.786958719055608,3466800.0,0,0,1
TXN0001603,2024-11-07 12:00:00,4056.87,12,0,deposit,3,7,USER01046,3293.7969533039272,1.2316697287398524,1202400.0,0,0,0
TXN0000211,2024-06-08 15:00:00,612.54,15,0,withdraw,5,8,USER00360,2775.4859252936076,0.22069648936706526,1144800.0,0,0,1
TXN0003408,2024-07-26 11:00:00,1528.9268960037941,11,0,withdraw,4,26,USER00926,2691.6870665605334,0.5680180712676505,2757600.0,0,0,0
TXN0009055,2024-09-11 19:00:00,3914.65,19,0,paybill,2,11,USER01025,1949.237491974511,2.0082981248398797,12960000.0,0,0,0
TXN0008236,2024-06-16 15:00:00,669.83,15,0,send_money,6,16,USER00598,3868.483463492667,0.17315053982297313,,0,0,1
TXN0000634,2024-08-16 09:00:00,19319.97,9,0,buy_goods,4,16,USER00003,692.1426023409886,27.913279625694667,11037600.0,0,1,0
TXN0003109,2024-02-08 14:00:00,12016.2,14,0,send_money,3,8,USER00351,4476.818222303483,2.68409379235801,,0,0,0
TXN0005823,2024-03-01 15:00:00,4717.79,15,0,send_money,4,1,USER00373,1455.4277878537578,3.24151430896965,702000.0,0,0,0
TXN0005791,2024-03-20 15:00:00,1992.91,15,0,paybill,2,20,USER00422,462.43522686173367,4.30959815393967,111600.0,0,0,0
TXN0001813,2024-02-22 07:00:00,1877.97,7,0,send_money,3,22,USER00326,1642.853605289315,1.1431146353842525,,0,0,0
TXN0000083,2024-11-27 08:00:00,1336.087510019819,8,0,buy_goods,2,27,USER01562,3974.1901876363636,0.33619113503333686,7563600.0,0,0,0
TXN0003573,2024-05-23 20:00:00,2247.9,20,0,buy_goods,3,23,USER00824,684.463595966858,3.2841775855510136,5047200.0,0,0,0
TXN0002592,2024-01-26 13:00:00,3745.3885037940836,13,0,send_money,4,26,USER01887,1832.8529768525489,2.043474600033561,,0,0,0
TXN0007056,2024-02-16 16:00:00,1339.8,16,0,paybill,4,16,USER01776,4483.324493898937,0.29884073789957566,882000.0,0,0,0
TXN0002707,2024-06-08 11:00:00,15029.81,11,0,buy_goods,5,8,USER00111,3132.7492564507243,4.797642188902202,1976400.0,0,1,1
TXN0007579,2024-12-25 15:00:00,11585.596572150458,15,0,buy_goods,2,25,USER00022,4008.464311838701,2.890283078717518,3463200.0,0,0,0
TXN0009645,2024-08-27 15:00:00,16397.83177421886,15,0,paybill,1,27,USER01536,3977.1945542540057,4.12296445409736,2034000.0,0,1,0
TXN0006260,2024-01-05 09:00:00,1762.35,9,0,send_money,4,5,USER01688,2275.679188558262,0.7744281394586741,,0,0,0
TXN0009385,2024-07-14 17:00:00,876.78,17,0,send_money,6,14,USER00199,3874.533235715254,0.22629306465044247,9774000.0,0,0,1
TXN0001935,2024-07-14 16:00:00,1728.35,16,0,withdraw,6,14,USER01742,2846.279845751494,0.6072312259034632,5176800.0,0,0,1
TXN0002793,2024-11-24 11:00:00,1003.2,11,0,send_money,6,24,USER01279,742.219845397185,1.3516210947757081,1810800.0,0,0,1
TXN0007678,2024-01-28 08:00:00,14085.321543755977,8,0,withdraw,6,28,USER01651,4129.228501734122,3.411126688155104,,0,0,1
TXN0002478,2024-06-06 09:00:00,1459.11,9,0,withdraw,3,6,USER01564,3704.4331430645443,0.3938821254560234,5875200.0,0,0,0
TXN0003011,2024-11-24 11:00:00,599.33,11,0,send_money,6,24,USER00224,433.6095620566391,1.3821881536867817,2167200.0,0,0,1
TXN0009727,2024-12-10 23:00:00,35000.0,23,1,send_money,1,10,USER01381,3902.388634906464,46.94767748255718,18.54782187615285,1,1,0
TXN0002127,2024-12-04 10:00:00,879.13,10,0,buy_goods,2,4,USER01847,2761.0563725793045,0.3184034953906937,3344400.0,0,0,0
TXN0005741,2024-03-07 14:00:00,716.04,14,0,send_money,3,7,USER00313,4776.539224900319,0.1499076980813327,4309200.0,0,0,0
TXN0002962,2024-06-06 11:00:00,7614.96,11,0,send_money,3,6,USER00331,3304.3320019447438,2.304538404590781,345600.0,0,0,0
TXN0005859,2024-12-01 14:00:00,632.87,14,0,send_money,6,1,USER01212,3836.6099509279366,0.16495552273874797,1306800.0,0,0,1
TXN0001494,2024-06-03 14:00:00,2631.7,14,0,deposit,0,3,USER01328,1482.0924771633,1.7756651764652562,3992400.0,0,0,0
TXN0003348,2024-09-18 11:00:00,2316.96,11,0,deposit,2,18,USER01183,3072.172296912976,0.7541764510825649,1278000.0,0,0,0
TXN0001663,2024-10-30 13:00:00,5451.608892400929,13,0,paybill,2,30,USER01762,614.6343650582379,8.86967797819827,2347200.0,0,0,0
TXN0002577,2024-05-11 14:00:00,4953.91,14,0,withdraw,5,11,USER01582,1297.5704244004755,3.817835168591243,6361200.0,0,0,1
TXN0001254,2024-09-11 15:00:00,14996.55,15,0,buy_goods,2,11,USER00686,3329.8214858065935,4.503709902744933,3301200.0,0,0,0
TXN0003167,2024-11-12 09:00:00,885.04,9,0,paybill,1,12,USER00394,3577.4625699248695,0.24739322430383576,3628800.0,0,0,0
TXN0001523,2024-09-28 09:00:00,3261.7862275397606,9,0,buy_goods,5,28,USER01168,1697.462085168271,1.9215664703441178,5259600.0,0,0,1
TXN0006710,2024-07-23 09:00:00,12602.9,9,0,send_money,1,23,USER00030,3648.0191045464558,3.4547242321985783,6210000.0,0,0,0
TXN0000509,2024-06-09 15:00:00,8238.94,15,0,send_money,6,9,USER00512,4350.104058345215,1.893963889023405,10983600.0,0,0,1
TXN0007360,2024-04-17 15:00:00,8723.51,15,0,send_money,2,17,USER01176,2663.2311454078044,3.2755361903310205,5457600.0,0,0,0
TXN0000048,2024-01-23 13:00:00,2695.3,13,0,paybill,1,23,USER01907,2265.033818158597,1.189960157942011,,0,0,0
TXN0001388,2024-03-12 19:00:00,3001.27,19,0,paybill,1,12,USER01274,1696.3449566802476,1.7692568885714701,892800.0,0,0,0
TXN0001655,2024-09-19 18:00:00,546.36,18,0,buy_goods,3,19,USER01558,569.840059627888,0.9587953510267062,1180800.0,0,0,0
TXN0004120,2024-05-23 11:00:00,199.7,11,0,send_money,3,23,USER01959,2176.4407124751824,0.09175531355177088,,0,0,0
TXN0000096,2024-10-12 13:00:00,334.04,13,0,send_money,5,12,USER00908,3231.1656534677245,0.10338064829375257,9259200.0,0,0,1
TXN0001773,2024-02-04 19:00:00,329.03,19,0,send_money,6,4,USER01710,4903.866460390238,0.06709603588467548,2145600.0,0,0,1
TXN0006902,2024-12-27 08:00:00,889.8656859402304,8,0,paybill,4,27,USER01854,4525.558362565223,0.19663113690038186,7412400.0,0,0,0
TXN0008735,2024-03-06 20:00:00,5772.82,20,0,paybill,2,6,USER01369,2967.1227730514197,1.9455952589596324,,0,0,0
TXN0000855,2024-11-26 10:00:00,16572.29341438443,10,0,paybill,1,26,USER01302,2238.830542872017,7.402209813130902,4928400.0,0,1,0
TXN0007611,2024-12-02 10:00:00,5429.46,10,0,deposit,0,2,USER01793,2265.4786073395026,2.3966061663129827,1638000.0,0,0,0
TXN0005727,2024-03-17 09:00:00,848.5,9,0,send_money,6,17,USER01324,2924.812331400429,0.2901040832229157,6138000.0,0,0,1
TXN0009620,2024-08-04 12:00:00,3673.23,12,0,buy_goods,6,4,USER01967,1924.3373804235514,1.9088284816207817,1796400.0,0,0,1
TXN0007490,2024-07-15 09:00:00,384.81,9,0,send_money,0,15,USER00041,465.6955502152414,0.8263123833202688,3351600.0,0,0,0
TXN0004431,2024-12-12 13:00:00,1243.83,13,0,paybill,3,12,USER01044,581.2191385010614,2.1400362059786655,1652400.0,0,0,0
TXN0006755,2024-08-14 12:00:00,7101.18,12,0,paybill,2,14,USER00377,3244.5823319425344,2.1886268473108887,8463600.0,0,0,0
TXN0000233,2024-11-19 13:00:00,935.43,13,0,buy_goods,1,19,USER00149,4157.256147615328,0.22501139376186344,10436400.0,0,0,0
TXN0004461,2024-08-22 13:00:00,1251.78,13,0,paybill,3,22,USER00957,3667.8087239713723,0.3412882443456913,8211600.0,0,0,0
TXN0005780,2024-03-01 14:00:00,1948.7,14,0,send_money,4,1,USER01560,256.1369452454734,7.608039512349259,2264400.0,0,0,0
TXN0005052,2024-11-22 10:00:00,2189.16,10,0,send_money,4,22,USER00262,3748.042038442874,0.5840809621520381,13730400.0,0,0,0
TXN0007538,2024-03-16 12:00:00,5718.2,12,0,send_money,5,16,USER01837,251.36283233832995,22.748788859537527,4492800.0,0,0,1
TXN0004377,2024-08-29 17:00:00,977.3211012163333,17,0,deposit,3,29,USER00906,4730.118442929779,0.20661662345414594,1468800.0,0,0,0
TXN0007303,2024-07-30 17:00:00,2776.191889570796,17,0,buy_goods,1,30,USER00618,1440.0205687735654,1.9278834967858958,5198400.0,0,0,0
TXN0004761,2024-08-10 20:00:00,5101.4,20,0,withdraw,5,10,USER01962,2641.979503120081,1.930900672762765,709200.0,0,0,1
TXN0005092,2024-02-24 17:00:00,223.89,17,0,send_money,5,24,USER00782,1743.7699986910457,0.1283942263991594,3124800.0,0,0,1
